ID,Block/Item,Mod,Unlocalised name,Class
9115,Item,MoCreatures,item.swordscorpionfrost,drzhark.mocreatures.item.MoCItemWeapon
9116,Item,MoCreatures,item.swordscorpionnether,drzhark.mocreatures.item.MoCItemWeapon
9117,Item,MoCreatures,item.swordscorpion,drzhark.mocreatures.item.MoCItemWeapon
9118,Item,MoCreatures,item.plate,drzhark.mocreatures.item.MoCItemArmor
9119,Item,MoCreatures,item.helmet,drzhark.mocreatures.item.MoCItemArmor
9120,Item,MoCreatures,item.legs,drzhark.mocreatures.item.MoCItemArmor
9121,Item,MoCreatures,item.boots,drzhark.mocreatures.item.MoCItemArmor
9122,Item,MoCreatures,item.platefrost,drzhark.mocreatures.item.MoCItemArmor
9123,Item,MoCreatures,item.helmetfrost,drzhark.mocreatures.item.MoCItemArmor
9124,Item,MoCreatures,item.legsfrost,drzhark.mocreatures.item.MoCItemArmor
9125,Item,MoCreatures,item.bootsfrost,drzhark.mocreatures.item.MoCItemArmor
9126,Item,MoCreatures,item.plateblack,drzhark.mocreatures.item.MoCItemArmor
9127,Item,MoCreatures,item.helmetblack,drzhark.mocreatures.item.MoCItemArmor
9128,Item,MoCreatures,item.legsblack,drzhark.mocreatures.item.MoCItemArmor
9129,Item,MoCreatures,item.bootsblack,drzhark.mocreatures.item.MoCItemArmor
9130,Item,MoCreatures,item.platenether,drzhark.mocreatures.item.MoCItemArmor
9131,Item,MoCreatures,item.helmetnether,drzhark.mocreatures.item.MoCItemArmor
9132,Item,MoCreatures,item.legsnether,drzhark.mocreatures.item.MoCItemArmor
9133,Item,MoCreatures,item.bootsnether,drzhark.mocreatures.item.MoCItemArmor
9134,Item,MoCreatures,item.stingcave,drzhark.mocreatures.item.MoCItemWeapon
9135,Item,MoCreatures,item.stingfrost,drzhark.mocreatures.item.MoCItemWeapon
9136,Item,MoCreatures,item.stingnether,drzhark.mocreatures.item.MoCItemWeapon
9137,Item,MoCreatures,item.stingdirt,drzhark.mocreatures.item.MoCItemWeapon
9138,Item,MoCreatures,item.scrolloffreedom,drzhark.mocreatures.item.MoCItem
9139,Item,MoCreatures,item.scrollofsale,drzhark.mocreatures.item.MoCItem
9140,Item,MoCreatures,item.tuskswood,drzhark.mocreatures.item.MoCItemWeapon
9141,Item,MoCreatures,item.tusksiron,drzhark.mocreatures.item.MoCItemWeapon
9142,Item,MoCreatures,item.tusksdiamond,drzhark.mocreatures.item.MoCItemWeapon
9143,Item,MoCreatures,item.harness,drzhark.mocreatures.item.MoCItem
9144,Item,MoCreatures,item.chestset,drzhark.mocreatures.item.MoCItem
9145,Item,MoCreatures,item.garment,drzhark.mocreatures.item.MoCItem
9146,Item,MoCreatures,item.howdah,drzhark.mocreatures.item.MoCItem
9147,Item,MoCreatures,item.platform,drzhark.mocreatures.item.MoCItem
9148,Item,MoCreatures,item.crabmeat,drzhark.mocreatures.item.MoCItemFood
9149,Item,MoCreatures,item.crabmeatcooked,drzhark.mocreatures.item.MoCItemFood
9150,Item,MoCreatures,item.swordsilver,drzhark.mocreatures.item.MoCItemWeapon
9151,Item,MoCreatures,item.staffportal,drzhark.mocreatures.item.ItemStaffPortal
9152,Item,MoCreatures,item.scrollofowner,drzhark.mocreatures.item.MoCItem
9153,Item,MoCreatures,item.superamulet,drzhark.mocreatures.item.MoCItemPetAmulet
9256,Item,ProjectZulu|Core,item.projectzulublock:pzcustompotion,projectzulu.common.potion.ItemPZPotion
9257,Item,ProjectZulu|Core,item.projectzulublock:pzvanillapotion,projectzulu.common.potion.ItemPZPotion
9258,Item,ProjectZulu|Core,item.ankh,projectzulu.common.blocks.ItemAnkh
9259,Item,ProjectZulu|Core,item.waterdroplet,projectzulu.common.blocks.ItemFoodProjectZulu
9260,Item,ProjectZulu|Core,item.coconutmilkfragment,projectzulu.common.blocks.ItemFoodProjectZulu
9261,Item,ProjectZulu|Core,item.coconutseed,projectzulu.common.blocks.ItemCoconutSeed
9262,Item,ProjectZulu|Core,item.coconutshell,projectzulu.common.blocks.ItemCoconutShell
9263,Item,ProjectZulu|Core,item.scaleitem,projectzulu.common.blocks.ItemScale
9264,Item,ProjectZulu|Core,item.furpelt,projectzulu.common.blocks.ItemScale
9265,Item,ProjectZulu|Core,item.null,projectzulu.common.core.ItemGenerics
9266,Item,ProjectZulu|Core,item.coconutitem,projectzulu.common.blocks.ItemCoconutItem
9267,Item,ProjectZulu|Core,item.scrapmeat,projectzulu.common.blocks.ItemFoodProjectZulu
9268,Item,ProjectZulu|Core,item.scalehelmet,projectzulu.common.blocks.ItemZuluArmor
9269,Item,ProjectZulu|Core,item.scalechest,projectzulu.common.blocks.ItemZuluArmor
9270,Item,ProjectZulu|Core,item.scalelegs,projectzulu.common.blocks.ItemZuluArmor
9271,Item,ProjectZulu|Core,item.scaleboots,projectzulu.common.blocks.ItemZuluArmor
9272,Item,ProjectZulu|Core,item.goldscalehelmet,projectzulu.common.blocks.ItemZuluArmor
9273,Item,ProjectZulu|Core,item.goldscalechest,projectzulu.common.blocks.ItemZuluArmor
9274,Item,ProjectZulu|Core,item.goldscalelegs,projectzulu.common.blocks.ItemZuluArmor
9275,Item,ProjectZulu|Core,item.goldscaleboots,projectzulu.common.blocks.ItemZuluArmor
9276,Item,ProjectZulu|Core,item.ironscalehelmet,projectzulu.common.blocks.ItemZuluArmor
9277,Item,ProjectZulu|Core,item.ironscalechest,projectzulu.common.blocks.ItemZuluArmor
9278,Item,ProjectZulu|Core,item.ironscalelegs,projectzulu.common.blocks.ItemZuluArmor
9279,Item,ProjectZulu|Core,item.ironscaleboots,projectzulu.common.blocks.ItemZuluArmor
9280,Item,ProjectZulu|Core,item.diamondscalehelmet,projectzulu.common.blocks.ItemZuluArmor
9281,Item,ProjectZulu|Core,item.diamondscalechest,projectzulu.common.blocks.ItemZuluArmor
9282,Item,ProjectZulu|Core,item.diamondscalelegs,projectzulu.common.blocks.ItemZuluArmor
9283,Item,ProjectZulu|Core,item.diamondscaleboots,projectzulu.common.blocks.ItemZuluArmor
9284,Item,ProjectZulu|Core,item.whiteclothhelmet,projectzulu.common.blocks.ItemZuluArmor
9285,Item,ProjectZulu|Core,item.whiteclothchest,projectzulu.common.blocks.ItemZuluArmor
9286,Item,ProjectZulu|Core,item.whiteclothlegs,projectzulu.common.blocks.ItemZuluArmor
9287,Item,ProjectZulu|Core,item.whiteclothboots,projectzulu.common.blocks.ItemZuluArmor
9288,Item,ProjectZulu|Core,item.redclothhelmet,projectzulu.common.blocks.ItemZuluArmor
9289,Item,ProjectZulu|Core,item.redclothchest,projectzulu.common.blocks.ItemZuluArmor
9290,Item,ProjectZulu|Core,item.redclothlegs,projectzulu.common.blocks.ItemZuluArmor
9291,Item,ProjectZulu|Core,item.redclothboots,projectzulu.common.blocks.ItemZuluArmor
9292,Item,ProjectZulu|Core,item.greenclothhelmet,projectzulu.common.blocks.ItemZuluArmor
9293,Item,ProjectZulu|Core,item.greenclothchest,projectzulu.common.blocks.ItemZuluArmor
9294,Item,ProjectZulu|Core,item.greenclothlegs,projectzulu.common.blocks.ItemZuluArmor
9295,Item,ProjectZulu|Core,item.greenclothboots,projectzulu.common.blocks.ItemZuluArmor
9296,Item,ProjectZulu|Core,item.blueclothhelmet,projectzulu.common.blocks.ItemZuluArmor
9297,Item,ProjectZulu|Core,item.blueclothchest,projectzulu.common.blocks.ItemZuluArmor
9298,Item,ProjectZulu|Core,item.blueclothlegs,projectzulu.common.blocks.ItemZuluArmor
9299,Item,ProjectZulu|Core,item.blueclothboots,projectzulu.common.blocks.ItemZuluArmor
9300,Item,ProjectZulu|Core,item.cactushelmet,projectzulu.common.blocks.ItemZuluArmor
9301,Item,ProjectZulu|Core,item.cactuschest,projectzulu.common.blocks.ItemZuluArmor
9302,Item,ProjectZulu|Core,item.cactuslegs,projectzulu.common.blocks.ItemZuluArmor
9303,Item,ProjectZulu|Core,item.cactusboots,projectzulu.common.blocks.ItemZuluArmor
9304,Item,ProjectZulu|Core,item.furhelmet,projectzulu.common.blocks.ItemZuluArmor
9305,Item,ProjectZulu|Core,item.furchest,projectzulu.common.blocks.ItemZuluArmor
9306,Item,ProjectZulu|Core,item.furlegs,projectzulu.common.blocks.ItemZuluArmor
9307,Item,ProjectZulu|Core,item.furboots,projectzulu.common.blocks.ItemZuluArmor
9308,Item,ProjectZulu|Core,item.structureplacer,projectzulu.common.blocks.ItemStructurePlacer
9309,Item,ProjectZulu|Core,item.aloeveraseeds,projectzulu.common.blocks.ItemAloeVeraSeeds
9879,Item,RedLogic,item.redlogic.photomask,mods.immibis.redlogic.chips.ingame.ItemPhotomask
10461,Item,eplus,item.tableUpgrade,eplus.items.ItemTableUpgrade
12657,Item,Natura,item.berry.nether,mods.natura.items.NetherBerryItem
12658,Item,Natura,item.berry,mods.natura.items.BerryItem
12659,Item,Natura,item.barley.seed,mods.natura.items.NaturaSeeds
12660,Item,Natura,item.barleyFood,mods.natura.items.PlantItem
12662,Item,Natura,item.redwoodDoorItem,mods.natura.items.blocks.NDoorItem
12663,Item,Natura,item.waterdrop,mods.natura.items.CactusJuice
12667,Item,Natura,item.wheatBag,mods.natura.items.SeedBag
12668,Item,Natura,item.barleyBag,mods.natura.items.SeedBag
12669,Item,Natura,item.potatoBag,mods.natura.items.SeedBag
12670,Item,Natura,item.carrotBag,mods.natura.items.SeedBag
12671,Item,Natura,item.wartBag,mods.natura.items.SeedBag
12672,Item,Natura,item.cottonBag,mods.natura.items.SeedBag
12673,Item,Natura,item.berryMedley,mods.natura.items.BerryMedley
12674,Item,Natura,item.saguaro.fruit,mods.natura.items.SeedFood
12675,Item,Natura,item.boneBag,mods.natura.items.BoneBag
12676,Item,Natura,item.Natura.netherfood,mods.natura.items.NetherFoodItem
12677,Item,Natura,item.natura.stick,mods.natura.items.StickItem
12678,Item,Natura,item.natura.sword.ghostwood,mods.natura.items.tools.NaturaSword
12679,Item,Natura,item.natura.pickaxe.ghostwood,mods.natura.items.tools.NaturaPickaxe
12680,Item,Natura,item.natura.shovel.ghostwood,mods.natura.items.tools.NaturaShovel
12681,Item,Natura,item.natura.axe.ghostwood,mods.natura.items.tools.NaturaHatchet
12682,Item,Natura,item.natura.sword.bloodwood,mods.natura.items.tools.NaturaSword
12683,Item,Natura,item.natura.pickaxe.bloodwood,mods.natura.items.tools.NaturaPickaxe
12684,Item,Natura,item.natura.shovel.bloodwood,mods.natura.items.tools.NaturaShovel
12685,Item,Natura,item.natura.axe.bloodwood,mods.natura.items.tools.NaturaHatchet
12686,Item,Natura,item.natura.sword.darkwood,mods.natura.items.tools.NaturaSword
12687,Item,Natura,item.natura.pickaxe.darkwood,mods.natura.items.tools.NaturaPickaxe
12688,Item,Natura,item.natura.shovel.darkwood,mods.natura.items.tools.NaturaShovel
12689,Item,Natura,item.natura.axe.darkwood,mods.natura.items.tools.NaturaHatchet
12690,Item,Natura,item.natura.sword.fusewood,mods.natura.items.tools.NaturaSword
12691,Item,Natura,item.natura.pickaxe.fusewood,mods.natura.items.tools.NaturaPickaxe
12692,Item,Natura,item.natura.shovel.fusewood,mods.natura.items.tools.NaturaShovel
12693,Item,Natura,item.natura.axe.fusewood,mods.natura.items.tools.NaturaHatchet
12694,Item,Natura,item.natura.sword.netherquartz,mods.natura.items.tools.NaturaSword
12695,Item,Natura,item.natura.pickaxe.netherquartz,mods.natura.items.tools.NaturaPickaxe
12696,Item,Natura,item.natura.shovel.netherquartz,mods.natura.items.tools.NaturaShovel
12697,Item,Natura,item.natura.axe.netherquartz,mods.natura.items.tools.NaturaHatchet
12698,Item,Natura,item.natura.emptybowl,mods.natura.items.BowlEmpty
12699,Item,Natura,item.natura.stewbowl,mods.natura.items.BowlStew
12700,Item,Natura,item.natura.kama.ghostwood,mods.natura.items.tools.NaturaKama
12701,Item,Natura,item.natura.kama.bloodwood,mods.natura.items.tools.NaturaKama
12702,Item,Natura,item.natura.kama.darkwood,mods.natura.items.tools.NaturaKama
12703,Item,Natura,item.natura.kama.fusewood,mods.natura.items.tools.NaturaKama
12704,Item,Natura,item.natura.kama.netherquartz,mods.natura.items.tools.NaturaKama
12705,Item,Natura,item.natura.bow.ghostwood,mods.natura.items.tools.NaturaBow
12706,Item,Natura,item.natura.bow.bloodwood,mods.natura.items.tools.NaturaBow
12707,Item,Natura,item.natura.bow.darkwood,mods.natura.items.tools.NaturaBow
12708,Item,Natura,item.natura.bow.fusewood,mods.natura.items.tools.NaturaBow
12709,Item,Natura,item.natura.armor.imphelmet,mods.natura.items.tools.NaturaArmor
12710,Item,Natura,item.natura.armor.impjerkin,mods.natura.items.tools.NaturaArmor
12711,Item,Natura,item.natura.armor.impleggings,mods.natura.items.tools.NaturaArmor
12712,Item,Natura,item.natura.armor.impboots,mods.natura.items.tools.NaturaArmor
12713,Item,Natura,item.impmeat,mods.natura.items.ImpMeat
12714,Item,Natura,item.natura.spawnegg,mods.natura.items.SpawnEgg
12715,Item,Natura,item.flintandblaze,mods.natura.items.tools.FlintAndBlaze
13126,Item,ExtrabiomesXL,item.extrabiomes.logturner,extrabiomes.items.LogTurner
13127,Item,ExtrabiomesXL,item.extrabiomes.scarecrow,extrabiomes.module.fabrica.scarecrow.ItemScarecrow
13128,Item,ExtrabiomesXL,item.extrabiomes.paste,extrabiomes.module.fabrica.block.ItemPaste
13129,Item,ExtrabiomesXL,item.extrabiomes.dye,extrabiomes.items.ItemCustomDye
13130,Item,ExtrabiomesXL,item.extrabiomes.seed,extrabiomes.items.ItemCustomSeed
13131,Item,ExtrabiomesXL,item.extrabiomes.crop,extrabiomes.items.ItemCustomCrop
13132,Item,ExtrabiomesXL,item.extrabiomes.food,extrabiomes.items.ItemCustomFood
14274,Item,TConstruct,item.tconstruct.manual,tconstruct.items.Manual
14275,Item,TConstruct,item.tconstruct.Pattern,tconstruct.items.CraftingItem
14276,Item,TConstruct,item.tconstruct.Materials,tconstruct.items.MaterialItem
14277,Item,TConstruct,item.tconstruct.ToolRod,tconstruct.items.ToolPart
14278,Item,TConstruct,item.tconstruct.ToolShard,tconstruct.items.ToolShard
14279,Item,TConstruct,item.tconstruct.Pattern,tconstruct.items.Pattern
14280,Item,TConstruct,item.tconstruct.MetalPattern,tconstruct.items.MetalPattern
14282,Item,TConstruct,item.tconstruct.PickaxeHead,tconstruct.items.ToolPart
14283,Item,TConstruct,item.tconstruct.ShovelHead,tconstruct.items.ToolPart
14284,Item,TConstruct,item.tconstruct.AxeHead,tconstruct.items.ToolPart
14286,Item,TConstruct,item.tconstruct.SwordBlade,tconstruct.items.ToolPart
14287,Item,TConstruct,item.tconstruct.LargeGuard,tconstruct.items.ToolPart
14288,Item,TConstruct,item.tconstruct.MediumGuard,tconstruct.items.ToolPart
14289,Item,TConstruct,item.tconstruct.Crossbar,tconstruct.items.ToolPart
14290,Item,TConstruct,item.tconstruct.Binding,tconstruct.items.ToolPart
14291,Item,TConstruct,item.tconstruct.FrypanHead,tconstruct.items.ToolPart
14292,Item,TConstruct,item.tconstruct.SignHead,tconstruct.items.ToolPart
14293,Item,TConstruct,item.tconstruct.LumberHead,tconstruct.items.ToolPart
14294,Item,TConstruct,item.tconstruct.KnifeBlade,tconstruct.items.ToolPart
14295,Item,TConstruct,item.tconstruct.ChiselHead,tconstruct.items.ToolPart
14296,Item,TConstruct,item.tconstruct.ScytheBlade,tconstruct.items.ToolPart
14297,Item,TConstruct,item.tconstruct.ThickBinding,tconstruct.items.ToolPart
14298,Item,TConstruct,item.tconstruct.ThickRod,tconstruct.items.ToolPart
14299,Item,TConstruct,item.tconstruct.LargeSwordBlade,tconstruct.items.ToolPart
14300,Item,TConstruct,item.tconstruct.LargePlate,tconstruct.items.ToolPart
14301,Item,TConstruct,item.tconstruct.ExcavatorHead,tconstruct.items.ToolPart
14302,Item,TConstruct,item.tconstruct.HammerHead,tconstruct.items.ToolPart
14303,Item,TConstruct,item.tconstruct.FullGuard,tconstruct.items.ToolPartHidden
14304,Item,TConstruct,item.tconstruct.Bowstring,tconstruct.items.Bowstring
14305,Item,TConstruct,item.tconstruct.Arrowhead,tconstruct.items.ToolPart
14306,Item,TConstruct,item.tconstruct.Fletching,tconstruct.items.Fletching
14307,Item,TConstruct,item.InfiTool.Pickaxe,tconstruct.items.tools.Pickaxe
14308,Item,TConstruct,item.InfiTool.Shovel,tconstruct.items.tools.Shovel
14309,Item,TConstruct,item.InfiTool.Axe,tconstruct.items.tools.Hatchet
14311,Item,TConstruct,item.InfiTool.Broadsword,tconstruct.items.tools.Broadsword
14312,Item,TConstruct,item.InfiTool.Longsword,tconstruct.items.tools.Longsword
14313,Item,TConstruct,item.InfiTool.Rapier,tconstruct.items.tools.Rapier
14314,Item,TConstruct,item.InfiTool.FryPan,tconstruct.items.tools.FryingPan
14315,Item,TConstruct,item.InfiTool.Battlesign,tconstruct.items.tools.BattleSign
14316,Item,TConstruct,item.InfiTool.Mattock,tconstruct.items.tools.Mattock
14317,Item,TConstruct,item.InfiTool.LumberAxe,tconstruct.items.tools.LumberAxe
14319,Item,TConstruct,item.InfiTool.Shortbow,tconstruct.items.tools.Shortbow
14320,Item,TConstruct,item.tconstruct.PotionLauncher,tconstruct.items.tools.PotionLauncher
14321,Item,TConstruct,item.InfiTool.Dagger,tconstruct.items.tools.Dagger
14322,Item,TConstruct,item.InfiTool.Chisel,tconstruct.items.tools.Chisel
14323,Item,TConstruct,item.InfiTool.Scythe,tconstruct.items.tools.Scythe
14324,Item,TConstruct,item.InfiTool.Cleaver,tconstruct.items.tools.Cleaver
14325,Item,TConstruct,item.InfiTool.Excavator,tconstruct.items.tools.Excavator
14326,Item,TConstruct,item.InfiTool.Hammer,tconstruct.items.tools.Hammer
14327,Item,TConstruct,item.InfiTool.Battleaxe,tconstruct.items.tools.Battleaxe
14328,Item,TConstruct,item.InfiTool.Cutlass,tconstruct.items.tools.Cutlass
14329,Item,TConstruct,item.InfiTool.Arrow,tconstruct.items.tools.Arrow
14357,Item,TConstruct,item.tconstruct.bucket,tconstruct.items.FilledBucket
14358,Item,TConstruct,item.tconstruct.titleicon,tconstruct.items.TitleIcon
14359,Item,TConstruct,item.tconstruct.strangefood,tconstruct.items.StrangeFood
14360,Item,TConstruct,item.oreberry,tconstruct.items.OreBerries
14361,Item,TConstruct,item.tconstruct.canister,tconstruct.items.armor.HeartCanister
14362,Item,TConstruct,item.tconstruct.helmetWood,tconstruct.items.armor.ArmorBasic
14363,Item,TConstruct,item.tconstruct.apple.diamond,tconstruct.items.DiamondApple
14364,Item,TConstruct,item.tconstruct.chestplateWood,tconstruct.items.armor.ArmorBasic
14365,Item,TConstruct,item.tconstruct.leggingsWood,tconstruct.items.armor.ArmorBasic
14366,Item,TConstruct,item.tconstruct.bootsWood,tconstruct.items.armor.ArmorBasic
14368,Item,TConstruct,item.tconstruct.storage,tconstruct.items.armor.Knapsack
14369,Item,TConstruct,item.goldenhead,tconstruct.items.GoldenHead
14371,Item,TConstruct,item.tconstruct.jerky,tconstruct.items.Jerky
14372,Item,TConstruct,item.tconstruct.exoGoggles,tconstruct.items.armor.ExoArmor
14373,Item,TConstruct,item.tconstruct.exoChest,tconstruct.items.armor.ExoArmor
14374,Item,TConstruct,item.tconstruct.exoPants,tconstruct.items.armor.ExoArmor
14375,Item,TConstruct,item.tconstruct.exoShoes,tconstruct.items.armor.ExoArmor
14547,Item,RedLogic,item.redlogic.custom-circuit,mods.immibis.redlogic.chips.ingame.ItemChip
16517,Item,RedLogic,item.redlogic.screwdriver,mods.immibis.redlogic.ItemScrewdriver
18586,Item,Backpack,item.backpack,backpack.item.ItemBackpack
18587,Item,Backpack,item.boundLeather,backpack.item.ItemLeather
18588,Item,Backpack,item.tannedLeather,backpack.item.ItemLeather
18589,Item,Backpack,item.workbenchbackpack,backpack.item.ItemWorkbenchBackpack
21259,Item,BiomesOPlenty,item.bop.miscItems,biomesoplenty.items.ItemBOP
21260,Item,BiomesOPlenty,item.bop.turnipseeds,biomesoplenty.items.ItemBOPSeeds
21261,Item,BiomesOPlenty,item.bop.jarEmpty,biomesoplenty.items.ItemJarEmpty
21262,Item,BiomesOPlenty,item.bop.jarFilled,biomesoplenty.items.ItemJarFilled
21263,Item,BiomesOPlenty,item.bop.mudball,biomesoplenty.items.ItemBOPMudball
21264,Item,BiomesOPlenty,item.bop.gems,biomesoplenty.items.ItemGems
21265,Item,BiomesOPlenty,item.bop.food,biomesoplenty.items.ItemBOPFood
21266,Item,BiomesOPlenty,item.bop.ancientStaff,biomesoplenty.items.ItemBOPAncientStaff
21267,Item,BiomesOPlenty,item.bop.enderporter,biomesoplenty.items.ItemEnderporter
21268,Item,BiomesOPlenty,item.bop.bopBucket,biomesoplenty.items.ItemBOPBucket
21269,Item,BiomesOPlenty,item.bop.wadingBoots,biomesoplenty.armor.ArmorWadingBoots
21270,Item,BiomesOPlenty,item.bop.flippers,biomesoplenty.armor.ArmorFlippers
21271,Item,BiomesOPlenty,item.bop.flowerBand,biomesoplenty.armor.ArmorFlowerBand
21272,Item,BiomesOPlenty,item.bop.dartblower,biomesoplenty.items.ItemDartBlower
21273,Item,BiomesOPlenty,item.bop.dart,biomesoplenty.items.ItemDart
21274,Item,BiomesOPlenty,item.bop.swordMud,biomesoplenty.items.ItemBOPSword
21275,Item,BiomesOPlenty,item.bop.shovelMud,biomesoplenty.items.ItemBOPSpade
21276,Item,BiomesOPlenty,item.bop.pickaxeMud,biomesoplenty.items.ItemBOPPickaxe
21277,Item,BiomesOPlenty,item.bop.hatchetMud,biomesoplenty.items.ItemBOPAxe
21278,Item,BiomesOPlenty,item.bop.hoeMud,biomesoplenty.items.ItemBOPHoe
21279,Item,BiomesOPlenty,item.bop.scytheMud,biomesoplenty.items.ItemBOPScythe
21280,Item,BiomesOPlenty,item.bop.helmetMud,biomesoplenty.armor.ArmorMuddy
21281,Item,BiomesOPlenty,item.bop.chestplateMud,biomesoplenty.armor.ArmorMuddy
21282,Item,BiomesOPlenty,item.bop.leggingsMud,biomesoplenty.armor.ArmorMuddy
21283,Item,BiomesOPlenty,item.bop.bootsMud,biomesoplenty.armor.ArmorMuddy
21284,Item,BiomesOPlenty,item.bop.swordAmethyst,biomesoplenty.items.ItemBOPSword
21285,Item,BiomesOPlenty,item.bop.shovelAmethyst,biomesoplenty.items.ItemBOPSpade
21286,Item,BiomesOPlenty,item.bop.pickaxeAmethyst,biomesoplenty.items.ItemBOPPickaxe
21287,Item,BiomesOPlenty,item.bop.hatchetAmethyst,biomesoplenty.items.ItemBOPAxe
21288,Item,BiomesOPlenty,item.bop.hoeAmethyst,biomesoplenty.items.ItemBOPHoe
21289,Item,BiomesOPlenty,item.bop.scytheAmethyst,biomesoplenty.items.ItemBOPScythe
21290,Item,BiomesOPlenty,item.bop.helmetAmethyst,biomesoplenty.armor.ArmorAmethyst
21291,Item,BiomesOPlenty,item.bop.chestplateAmethyst,biomesoplenty.armor.ArmorAmethyst
21292,Item,BiomesOPlenty,item.bop.leggingsAmethyst,biomesoplenty.armor.ArmorAmethyst
21293,Item,BiomesOPlenty,item.bop.bootsAmethyst,biomesoplenty.armor.ArmorAmethyst
21294,Item,BiomesOPlenty,item.bop.scytheWood,biomesoplenty.items.ItemBOPScythe
21295,Item,BiomesOPlenty,item.bop.scytheStone,biomesoplenty.items.ItemBOPScythe
21296,Item,BiomesOPlenty,item.bop.scytheIron,biomesoplenty.items.ItemBOPScythe
21297,Item,BiomesOPlenty,item.bop.scytheGold,biomesoplenty.items.ItemBOPScythe
21298,Item,BiomesOPlenty,item.bop.scytheDiamond,biomesoplenty.items.ItemBOPScythe
21299,Item,BiomesOPlenty,item.bop.bopDisc,biomesoplenty.items.ItemBOPRecord
21300,Item,BiomesOPlenty,item.bop.bopDiscMud,biomesoplenty.items.ItemBOPRecordMud
22478,Item,BiblioCraft,item.tapeMeasure,jds.bibliocraft.items.TapeMeasure
22479,Item,BiblioCraft,item.tape,jds.bibliocraft.items.ItemTape
22480,Item,BiblioCraft,item.BiblioChase,jds.bibliocraft.items.ItemChase
22481,Item,BiblioCraft,item.PrintPlate,jds.bibliocraft.items.ItemPlate
22482,Item,BiblioCraft,item.BiblioRedBook,jds.bibliocraft.items.ItemRedstoneBook
22483,Item,BiblioCraft,item.BiblioGlasses,jds.bibliocraft.items.ItemReadingGlasses
22484,Item,BiblioCraft,item.EnchantedPlate,jds.bibliocraft.items.ItemEnchantedPlate
22486,Item,BiblioCraft,item.BiblioDrill,jds.bibliocraft.items.ItemDrill
22487,Item,BiblioCraft,item.BiblioCreativeLock,jds.bibliocraft.items.ItemLock
22488,Item,BiblioCraft,item.BiblioClipboard,jds.bibliocraft.items.ItemClipboard
22490,Item,BiblioCraft,item.BiblioMapTool,jds.bibliocraft.items.ItemMapTool
22491,Item,BiblioCraft,item.BiblioWayPointCompass,jds.bibliocraft.items.ItemWaypointCompass
22492,Item,BiblioCraft,item.seatBack,jds.bibliocraft.items.ItemSeatBack
22493,Item,BiblioCraft,item.seatBack,jds.bibliocraft.items.ItemSeatBack2
22494,Item,BiblioCraft,item.seatBack,jds.bibliocraft.items.ItemSeatBack3
22495,Item,BiblioCraft,item.seatBack,jds.bibliocraft.items.ItemSeatBack4
22496,Item,BiblioCraft,item.seatBack,jds.bibliocraft.items.ItemSeatBack5
22560,Item,BiblioWoodsBoP,item.seatBack,jds.bibliocraft.bopwood.items.ItemSeatBackB1
22561,Item,BiblioWoodsBoP,item.seatBack,jds.bibliocraft.bopwood.items.ItemSeatBackB2
22562,Item,BiblioWoodsBoP,item.seatBack,jds.bibliocraft.bopwood.items.ItemSeatBackB3
22563,Item,BiblioWoodsBoP,item.seatBack,jds.bibliocraft.bopwood.items.ItemSeatBackB4
22564,Item,BiblioWoodsBoP,item.seatBack,jds.bibliocraft.bopwood.items.ItemSeatBackB5
23100,Item,CrystalWing,item.crystalwing.crystalWing,bspkrs.crystalwing.ItemCrystalWing
23101,Item,CrystalWing,item.crystalwing.crystalWingBurning,bspkrs.crystalwing.ItemCrystalWingBurning
23102,Item,CrystalWing,item.crystalwing.crystalWingBurned,bspkrs.crystalwing.ItemCrystalWingBurned
25256,Item,Thaumcraft,item.ItemResearchNotes,thaumcraft.common.items.ItemResearchNotes
25257,Item,Thaumcraft,item.ItemInkwell,thaumcraft.common.items.ItemInkwell
25258,Item,Thaumcraft,item.ItemThaumonomicon,thaumcraft.common.items.relics.ItemThaumonomicon
25266,Item,Thaumcraft,item.WandCasting,thaumcraft.common.items.wands.ItemWandCasting
25267,Item,Thaumcraft,item.WandCap,thaumcraft.common.items.wands.ItemWandCap
25268,Item,Thaumcraft,item.WandRod,thaumcraft.common.items.wands.ItemWandRod
25269,Item,Thaumcraft,item.FocusPouch,thaumcraft.common.items.wands.ItemFocusPouch
25270,Item,Thaumcraft,item.FocusFire,thaumcraft.common.items.wands.foci.ItemFocusFire
25271,Item,Thaumcraft,item.FocusShock,thaumcraft.common.items.wands.foci.ItemFocusShock
25272,Item,Thaumcraft,item.FocusTrade,thaumcraft.common.items.wands.foci.ItemFocusTrade
25273,Item,Thaumcraft,item.FocusExcavation,thaumcraft.common.items.wands.foci.ItemFocusExcavation
25274,Item,Thaumcraft,item.FocusHellbat,thaumcraft.common.items.wands.foci.ItemFocusHellbat
25275,Item,Thaumcraft,item.FocusFrost,thaumcraft.common.items.wands.foci.ItemFocusFrost
25276,Item,Thaumcraft,item.FocusPortableHole,thaumcraft.common.items.wands.foci.ItemFocusPortableHole
25277,Item,Thaumcraft,item.FocusPech,thaumcraft.common.items.wands.foci.ItemFocusPech
25278,Item,Thaumcraft,item.FocusWarding,thaumcraft.common.items.wands.foci.ItemFocusWarding
25279,Item,Thaumcraft,item.FocusPrimal,thaumcraft.common.items.wands.foci.ItemFocusPrimal
